Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2018-09-18,0.055934125483914965,0.02034534037417446,-0.034427798017368394,0.0017395830108382082,0.03290698363968447,0.08999016390298031,0.04255923332544853,0.07187635489518485,0.06571448807957836,0.08348289278201548,0.10452510700576001,0.04616215392537315
2018-09-19,0.05525943677849399,0.03481994619558626,-0.04369309688279299,0.00039963929481956484,0.05315233889974502,0.08829148182581181,0.03771999510946911,0.06887097654096497,0.04428395542678709,0.0591281040341447,0.10065828865754178,0.041670492263438996
2018-09-20,0.07052256515986555,0.05721238623550806,-0.027252691348380154,0.019543845717617137,0.06544105814439782,0.10378668265691138,0.05814412561641058,0.08025821415767354,0.04589428027142084,0.05773786214555798,0.11780014594655697,0.05631767371453522
2018-09-21,0.06759766105991116,0.03978772806786535,-0.035820929951674185,0.006205868420378735,0.06640228875686893,0.10709950186403172,0.057387485983788844,0.07318691740453276,0.03683058613279311,0.054916489886163156,0.114299701539603,0.05344460422077035
2018-09-24,0.0787356158885879,0.0413872629817118,-0.015543081069434694,0.04187905766201494,0.0659478705447123,0.10210372803721901,0.08516140725342725,0.051507093195995335,0.019023885965944398,0.028548348296064674,0.12689494505422028,0.06985442913684392
2018-09-25,0.07535387119383485,0.03203977458444274,-0.016767555100882348,0.03550144654642051,0.06540304453663226,0.09461799138457838,0.07949923216840293,0.04974694464310114,0.012741301149839401,0.013287562662209762,0.1269176444900344,0.06672708197783761
2018-09-26,0.08109238929748575,0.024979001173157656,-0.004236810353165477,0.011938635169707501,0.06578476996289395,0.10280809216058273,0.09034404900072102,0.05315881310227866,0.004302501092183331,-0.0015077126517782924,0.1390710482222044,0.0832207518848227
2018-09-27,0.07794986310697194,0.01222783596678334,-0.005583860368509441,0.01327962030131058,0.05278864546303841,0.10281163569314367,0.0835178109946404,0.051791467418720316,-0.0024495758900995313,0.009184451840292596,0.14335187345856903,0.07845897577921956
2018-09-28,0.07651130534471062,0.0023395295809636174,-0.008022990772707739,0.004223927778929992,0.041833571800767855,0.09980088123580733,0.0880300115138275,0.05396703427477223,0.007468527298926331,0.02238891417841571,0.14451127324186808,0.07566650205428016
2018-10-01,0.07794640370254102,0.01780827327764367,-0.01821621411243146,0.0333869961380453,0.040899913735919835,0.1070076498740482,0.08355914662003272,0.05935272753661214,0.005586036725571342,0.011689156959385327,0.146593110815592,0.07089340754181261
2018-10-02,0.08113636226631549,0.02393011506903675,-0.00686632369202389,0.028005738498907418,0.05033431745510675,0.11309344902542762,0.09668929478685584,0.06295675524349331,-0.0033443650276219206,0.022448280259864672,0.14254451803328494,0.06174976329558479
2018-10-03,0.0729763134591519,0.007871431952894303,-0.01735565060920119,0.03739982865999991,0.057799457910088226,0.1122868145687228,0.08467396375046055,0.03724064168628316,-0.02755908817625663,0.004782941622594183,0.1286900927617065,0.052936482108477456
2018-10-04,0.0556608193164152,-0.001770569384805909,-0.04647071201273356,0.026834920788363803,0.05979908516044752,0.10481253690132752,0.05281215152610286,0.03155526800307018,-0.03620454554872121,0.0023481437866148536,0.10182560186618828,0.028358723942512487
2018-10-05,0.04038449000628108,-0.017899363800031765,-0.06091993812356333,0.011595326325473332,0.030946279263674548,0.07906530973288461,0.03169891914883194,0.03455310100472864,-0.026835971886964183,0.050109898183694934,0.09253931578295127,0.008559938848767379
2018-10-08,0.03665434486159147,-0.0266634964108442,-0.0636767506327588,0.0033622091032063928,0.04176072591160995,0.07842531015805565,0.01765130341686949,0.03652554516821627,-0.0190299249377206,0.048946478806296545,0.08793160616904694,0.008996409159833574
2018-10-09,0.042768979338007274,-0.042838318559930255,-0.06299932929278351,0.0342648135157535,0.04268314906860993,0.07951428707051256,0.025286435578497635,0.037580552230227715,-0.012694358790915072,0.04378290028709464,0.09849396536715416,0.008381303283810038
2018-10-10,0.0006793639612587832,-0.07015397347086949,-0.11389169048685066,0.00010689909617900284,0.00851348877879965,0.03263260040779681,-0.03957965932621976,0.026474188586401493,-0.0306455633953453,0.03722605150679392,0.060744502275837275,-0.03200961209909181
2018-10-11,-0.02213207779295656,-0.08048346767334447,-0.12008547283179893,-0.0388072847310329,-0.01715621681006474,0.00019846234012499409,-0.050693489477860676,-0.005348603689259601,-0.055893775737918316,0.01801646627333109,0.03020178349839764,-0.051173851312992125
2018-10-12,-0.007663774110599708,-0.07045245349891693,-0.09787500650478986,-0.024914448950237533,-0.03323925344733403,0.010987041715201151,-0.017960342653113637,0.004952857805360145,-0.051331859200561825,0.017832509904241123,0.05243465735169428,-0.03602200947618528
2018-10-15,-0.017213396335059805,-0.08552486378136492,-0.1015513637041291,-0.02919840412677932,-0.03867878459902907,0.008919082462179428,-0.04119776074866399,0.002497724989997785,-0.03903969620197323,0.023418281106471595,0.03941133992459411,-0.039179714939217014
2018-10-16,0.0021676689021223883,-0.062084586190567115,-0.07512994749122437,-0.02180385359807424,-0.037999334521361616,0.014805550444342064,-0.010669560921786614,0.022022590675160547,-0.017443671272841854,0.0393490692468359,0.06705801468100714,-0.01930769920994657
2018-10-17,0.006141406129373195,-0.07145781484691116,-0.06487407500492937,-0.028227538623590287,-0.013453976616631058,0.007797705311550329,-0.011688144557233104,0.02623092932039106,-0.029506603844292933,0.027959183804473486,0.07873201258960338,-0.02514668145620702
2018-10-18,-0.007253659266643786,-0.07814970284026712,-0.07889770393952411,-0.029693441787898456,-0.03164446132295262,-0.008532702090665145,-0.03132318478004159,0.018684951429075003,-0.02053613427345935,0.036776485479678156,0.06858027282402879,-0.03958113869949431
2018-10-19,-0.009634085957827998,-0.07964693951579094,-0.08288097627554092,-0.034041939444003355,-0.04121962211887342,-0.00603475092001593,-0.036650712827406395,0.048473201812910593,-0.007838620384576833,0.06048905139157168,0.056668229860757924,-0.04795305035848052
2018-10-22,-0.019015435589817553,-0.09858883065452928,-0.08988389879808956,-0.056604013416990284,-0.06439033224931079,-0.01356424475633522,-0.03396966846063576,0.038635641606781235,-0.01914592395376946,0.05004726187900754,0.03857056073218801,-0.04127921704526871
2018-10-23,-0.032257566642946656,-0.11442402573939514,-0.09831896202352097,-0.08887846333388805,-0.07390082130745701,-0.04433128163303035,-0.04959002918451294,0.03535939123409726,-0.022569822067396994,0.04123924769269749,0.019942465135924126,-0.048087853098537026
2018-10-24,-0.059359296425249175,-0.1473367899445649,-0.10762816121566532,-0.1342908645769324,-0.09683025906690246,-0.08375288651983825,-0.0780055980519695,0.03426594416004569,-0.014435775072481949,0.05522699291358113,-0.010945063537693311,-0.07165529811043525
2018-10-25,-0.03595167740960126,-0.13316009904558157,-0.0602313950909561,-0.11991968993641733,-0.0848307517958734,-0.07739538511890154,-0.02970587617511633,0.03536229008159908,0.006509422221143035,0.04215034981874899,0.009148437021634148,-0.04112349419926675
2018-10-26,-0.04793337814972487,-0.13664159481440719,-0.07102798818053058,-0.1336120359217179,-0.09868314228719233,-0.07741402825818611,-0.03406056102476118,0.016696045259500414,-0.018742474939759668,0.029239423874686477,-0.0028314740318956533,-0.06348465637780776
2018-10-29,-0.05785247333036392,-0.1464653085715284,-0.09143928369413001,-0.14822882221452682,-0.08432766774322087,-0.11234705748406604,-0.052918880734882934,0.023606441322388205,-0.02154704670380858,0.03441090815817627,-0.010664148184730826,-0.07606427844761099
2018-10-30,-0.04229126193864141,-0.11794413189325792,-0.0627412557343715,-0.11625286297471749,-0.0685153196589765,-0.08164161059714048,-0.0508729824791444,0.052752426066655644,-0.011918941516218862,0.04515619261449455,-0.0002777857946838491,-0.05752387675937165
2018-10-31,-0.03730636611975957,-0.09994009642113988,-0.04971936253322651,-0.10588678256745254,-0.05591601456752027,-0.07340165682190392,-0.04036703956290666,0.03239907959395527,-0.02057347316236402,0.027749524467936437,-0.002623528387768137,-0.051893221273158985
2018-11-01,-0.031212908486253577,-0.0833602135800281,-0.05059567654996011,-0.0936241592666257,-0.057001591568731746,-0.05796221536978574,-0.03262172409262065,0.02765368761142728,-0.02951449436144793,0.011829682220894089,0.004009941611333279,-0.035835929754862494
2018-11-02,-0.04046956305273941,-0.08525481578788441,-0.06955298585287295,-0.099251422719013,-0.06271567311496962,-0.060914467561319796,-0.05658461906438317,0.021333455265640566,-0.03563711073090792,0.005395902785931828,-0.004023729603365611,-0.038338526287899466
2018-11-05,-0.03835120464304931,-0.08562801160283728,-0.07453374536813229,-0.09092662336633905,-0.05215157622630895,-0.06268311755465517,-0.06114110314945276,0.04043888491878733,-0.017580516016202696,0.02111481386311831,0.004679580316345522,-0.041428877293619104
2018-11-06,-0.031859166683176454,-0.06666765779963091,-0.06830648071035783,-0.08004065937362681,-0.04954256002822288,-0.048603634041056165,-0.05783018549327912,0.05478593952997568,-0.005883501229683397,0.03336762660794723,0.008242705278006746,-0.03819351508361968
2018-11-07,-0.009779747493254942,-0.0549770747750532,-0.05641859888545864,-0.05623046249618635,-0.031410877459583264,-0.027805485927421048,-0.030546621644807148,0.06397466564471599,0.0032639065042983084,0.04046194678220649,0.039026825631659934,-0.01580560570283651
2018-11-08,-0.004909896794913937,-0.04523678014975163,-0.05732936833842195,-0.08232390652441623,-0.017109954732547394,-0.020734213074420027,-0.023537790160932603,0.06853882620840901,0.01516121636119161,0.04326425576383319,0.044108046158748415,-0.007243963914855822
2018-11-09,-0.0109271493316343,-0.04903075735900364,-0.07534923738456456,-0.07209760622422168,-0.01659484183176696,-0.0259686946712,-0.03912204929990026,0.07478058615452521,0.01669751221161153,0.04340959858808313,0.04073568458312349,-0.01606038920930475
2018-11-12,-0.035562186097755966,-0.0708783763730193,-0.09564146773294346,-0.09352793191234576,-0.045138817013532395,-0.051801868517303395,-0.07865281130879054,0.061727647560218424,0.014838830239525924,0.040681268680635485,0.021840981930972836,-0.045105669725123976
2018-11-13,-0.03012420873020738,-0.05867839670004116,-0.08574314691797535,-0.08231616989587709,-0.03213446808524145,-0.04294781668087311,-0.06918629537037613,0.05495616439711082,0.008133158881298952,0.03550340428932519,0.01640123532454174,-0.033773887792528434
2018-11-14,-0.04448652933772268,-0.06539797961026617,-0.08085218864469479,-0.09043332013008121,-0.0577380442113562,-0.058119957612668305,-0.08439205558538876,0.03306964151616243,3.1441581102464866e-05,0.013826957545834295,-0.0015187337073023777,-0.04572864625744333
2018-11-15,-0.037900988912059286,-0.05955096581731567,-0.06969610405694593,-0.07937616231798406,-0.04583874743499927,-0.051417438628850176,-0.06286202901748783,0.02353632749796919,-0.01714882187471012,0.0002918523331711942,0.004229043398514376,-0.04800324465276329
2018-11-16,-0.03745923585601907,-0.056712447175101155,-0.07575508468666103,-0.07466560433366509,-0.047811124681619965,-0.05797930168830401,-0.06296157673703773,0.026658979701451813,-0.0043207873918226225,0.019204471509053578,0.011038737408346933,-0.058442240976512405
2018-11-19,-0.05595386613198661,-0.07382299346517107,-0.1092507270928399,-0.07960005236535228,-0.05185734324297009,-0.07972790242605521,-0.10015741553755597,0.03233220772246548,0.007554745062389623,0.03106281920194265,-0.0018134390744163342,-0.08869496742386851
2018-11-20,-0.07287404401825937,-0.08602061453186038,-0.11983964778164202,-0.12028701870198077,-0.0694662722647984,-0.08999893268163905,-0.1221357740271728,0.02154042193580019,0.0005853728226177246,0.03443162704915381,-0.012123553551138366,-0.11026761322032985
2018-11-21,-0.06847795528755396,-0.07235522700281027,-0.10573278404209763,-0.10224747831533831,-0.06445366662480134,-0.08093277358140405,-0.11763234314767435,0.01580728545841037,0.002378995509967119,0.019928903422440136,-0.017398309124178057,-0.10010217744601169
2018-11-23,-0.08023485577321188,-0.09413393894501743,-0.13013585228566904,-0.13671264117225979,-0.07523540066252177,-0.08671969610919639,-0.13439298411904077,0.02066208307926387,-0.008094767465772201,0.016126114166866712,-0.020683071120679464,-0.109366224515422
2018-11-26,-0.07270683731702843,-0.09615021827504444,-0.11881555685537404,-0.13016312895175008,-0.06891333901313013,-0.09152637960093457,-0.12283638509049133,0.021399327970974102,-0.004506465718834063,0.02845182313733008,-0.014716631211476594,-0.09520253606131424
2018-11-27,-0.07003654044280183,-0.10377438369829062,-0.11209024445428395,-0.12886450105434055,-0.06723381058534372,-0.09120672302591193,-0.12261745208361319,0.03396324393331884,-0.011171666394419355,0.03833778467527105,-0.005023261794635969,-0.09431490352897798
2018-11-28,-0.05371588894706403,-0.09678324903599467,-0.09860739936015206,-0.11933492702554205,-0.04898342455927995,-0.07015266338699333,-0.1000336006519219,0.04139715562492419,-0.0016640784392008001,0.030042164409711525,0.01232993689627393,-0.07791135903533808
2018-11-29,-0.05194540345318943,-0.07940483249732078,-0.089953349156079,-0.11109861085605222,-0.04975217688131639,-0.06311364994480062,-0.10606012568031609,0.04637228583698705,0.004863695444547789,0.029282793718213185,0.016446989363470887,-0.07691283062884846
2018-11-30,-0.0461996837589671,-0.07423573644146542,-0.08231322513849015,-0.1057956017302919,-0.0437820423737878,-0.05459898737479951,-0.09827547186842667,0.053502705912625625,0.010558078818135419,0.04899469633168585,0.037332856720336816,-0.07385420067428117
2018-12-03,-0.03190234040614748,-0.05139966528995832,-0.06934295845501803,-0.08394321715615638,-0.04248659542190547,-0.042906117255988474,-0.07481785769985771,0.055813048734602244,0.02441344713308058,0.054828082882733664,0.040655799803719805,-0.05830162061227295
2018-12-04,-0.06074266101959824,-0.08562459929159372,-0.08493075476125445,-0.10904081694112533,-0.0847608238690194,-0.0900964535072728,-0.09860772192068445,0.026155251075607344,0.004571340372871768,0.041042412748395485,0.013349259430835092,-0.08233151292172614
2018-12-06,-0.059336838726330665,-0.09982688507577686,-0.06768082695766131,-0.10900930712547485,-0.09331533278383941,-0.09793769582230527,-0.08997622478042,0.024438807566218967,0.028758410102549092,0.036255243360247214,0.009547211800453592,-0.07536590746618799
2018-12-07,-0.07940453057256969,-0.11567985382516255,-0.08730110400202018,-0.11386601597693469,-0.10972811109558378,-0.1189757906826241,-0.11906717166183012,0.013546346308236812,0.026272554417064775,0.05300536107357123,-0.017687160762902998,-0.10296819991973338
2018-12-10,-0.07925926412097506,-0.1143462527987873,-0.08228626772343972,-0.12733726437229798,-0.12120672028668666,-0.1213041635563904,-0.10971313319887321,0.010016626466564649,0.016870496649215028,0.04981741988310939,-0.011327175845430082,-0.10560138735662183
2018-12-11,-0.08207695161356887,-0.1190291162180066,-0.09058243834581592,-0.13526006392113687,-0.13064654411354026,-0.12623376695590283,-0.11616957163821928,0.02206921378742721,0.01837113147661551,0.05680717933310375,-0.007421930649845643,-0.11237125007430038
2018-12-12,-0.0776779762313875,-0.11183810410908612,-0.07814309155887345,-0.13630103153911932,-0.11758463464186242,-0.12403295567328232,-0.10557074333522753,0.009077849547699968,-0.0017510788870001015,0.051077899833585017,-0.0038997579376701674,-0.10470644337441382
2018-12-13,-0.08341211234902302,-0.1255882670048155,-0.08874934541393709,-0.13392586484946223,-0.1227752908089137,-0.1316920095270464,-0.1144739462449682,0.016783738184401376,-0.0010780868451738534,0.05224075936828054,-0.015144091980640484,-0.1106763797111161
2018-12-14,-0.10049107817715441,-0.13205909037632568,-0.0959679197767197,-0.1581345859411879,-0.13752956437276753,-0.14792026654872892,-0.13545596549834826,0.0022816595832473308,0.005743008772511438,0.05581624341438696,-0.04515343533145988,-0.12217025838302198
2018-12-17,-0.11344431275045375,-0.14994672230091055,-0.10489058461605905,-0.17478935408705787,-0.14242369796957177,-0.1622173219480154,-0.14304985182524232,-0.024453283764553246,-0.03732156303337497,0.018435831142759707,-0.060737025241001,-0.13373105001178387
2018-12-18,-0.11919567374697182,-0.14608731247124962,-0.10725010947480063,-0.1995558827483741,-0.14987351826134865,-0.1656199472745863,-0.14172145816819337,-0.03194581432543453,-0.021953218012979447,0.013443162868975955,-0.07428875510213151,-0.1379306477534371
2018-12-19,-0.1333104622389063,-0.16677897978901834,-0.12872115829160624,-0.21139210599252123,-0.1745651101872011,-0.18063743747252603,-0.1565466251277846,-0.039575397513406,-0.021658356307941995,0.03421487787850541,-0.08512234004848851,-0.15535963278236065
2018-12-20,-0.15427198550514865,-0.18669971245960026,-0.15333834454930462,-0.23345001769747953,-0.18896430988949153,-0.19683972669350136,-0.1813739858727147,-0.06848478442348582,-0.040724009507970615,0.03151324769876296,-0.10667795643662337,-0.1799148441052838
2018-12-21,-0.17084304928109995,-0.19226998766981052,-0.1773507101359112,-0.24587426353834396,-0.20208423336259929,-0.21706756327770715,-0.20309688391004777,-0.07962242744241244,-0.05540401230720016,0.022748867576285914,-0.11896337926767697,-0.19494127575007103
2018-12-24,-0.19006096673931028,-0.20201057957139623,-0.19470878299060324,-0.2868293628677968,-0.21009493527924983,-0.22786714834660848,-0.22819311695477296,-0.09236062593847205,-0.07200087275966383,-0.01125816990192563,-0.1417928357323306,-0.20505758845816247
2018-12-26,-0.14834879349963204,-0.16192387170374056,-0.14980435785952417,-0.2472951995842837,-0.17112683648303828,-0.18943535502245334,-0.18059571113654094,-0.06148601220367378,-0.041542195381161884,0.016076292518011126,-0.10160080812402805,-0.16149288510162474
2018-12-27,-0.13923463143520554,-0.13794174866578124,-0.1492075967374492,-0.2359741201405544,-0.15097780612698497,-0.17877120048501993,-0.17159782438161586,-0.05354702463537797,-0.02859081522527329,0.03480514112025834,-0.09370106806519662,-0.15896462132087052
2018-12-28,-0.1427405245410619,-0.1350620653009328,-0.15912520039043132,-0.24182135088404266,-0.1482927378408876,-0.18210321964092946,-0.17832773854284212,-0.052316620671622904,-0.028151916186406112,0.02676302461110258,-0.09722778527917686,-0.16174617851738782
2018-12-31,-0.13532092217033442,-0.12224011032530446,-0.15480813508924351,-0.23572128048572039,-0.1309453514905854,-0.17336784385929693,-0.17364911657794213,-0.04979298107509855,-0.03821091747331373,0.013665086923737357,-0.08667725404524151,-0.15203845079371103
2019-01-02,-0.13741826371404564,-0.12646877250668143,-0.1400372703238294,-0.23131895419049642,-0.1271300982783875,-0.17638178147025318,-0.17704864919155605,-0.054705322821705704,-0.052978741076600944,-0.00034752874226884334,-0.10492885575155442,-0.14298320326489466
2019-01-03,-0.15751083379964714,-0.15485133684507113,-0.15373403366560534,-0.23973459980732847,-0.14675341404407416,-0.20325710421518617,-0.2186843123149299,-0.06551133524881736,-0.04565262106019885,-0.013883490313748914,-0.12209338138821568,-0.15004767141665232
2019-01-04,-0.1297687507273909,-0.11529729204879746,-0.12128031709407472,-0.22015734007451393,-0.1266093352438059,-0.17647605965348234,-0.1865283813859181,-0.0352652609631906,-0.0247447805512766,0.012908473958689104,-0.09419760425861246,-0.11893823204983434
2019-01-07,-0.1159979718569133,-0.10806362004778358,-0.09835816573909062,-0.2052823739695323,-0.13143387605543355,-0.16705598493497642,-0.16417224413937792,-0.03424144330232992,-0.011848254815212789,0.0006655338546515122,-0.08176185641912748,-0.08467463190739555
2019-01-08,-0.10267039206322637,-0.09198042241810789,-0.07436934710521925,-0.1990312049855507,-0.1263722944373319,-0.15125617103491462,-0.1464064022384517,-0.024462489723803382,0.005048035079284752,-0.002225246927892055,-0.07355299275741622,-0.06754640379887766
2019-01-09,-0.09847670489570093,-0.09115820610216441,-0.06999924740481234,-0.18570908274996378,-0.1279769922016658,-0.1476790853943335,-0.12549652233627584,-0.04672685441899094,-0.011854539458908686,-0.016495125456656545,-0.06900301991848257,-0.06522110778958445
2019-01-10,-0.09397423628669477,-0.0516808198237424,-0.0675176035324363,-0.1905963540842377,-0.12420279788701749,-0.12258048402392319,-0.12476004294748666,-0.03901111114066025,0.00045315809508683635,-0.007664720988643237,-0.06877160373737912,-0.06515596335888452
2019-01-11,-0.0639871826901387,-0.03005153141092365,-0.03402339780196828,-0.16934260639504506,-0.09398116495643838,-0.09430585330771557,-0.08191967879325923,-0.024481351616516878,0.018429824271324113,-0.005887010731195796,-0.0430836666679163,-0.03163713972487747
2019-01-14,-0.04874493784576839,-0.026162682950607863,-0.029256888661109537,-0.1423261793203694,-0.059703666388787324,-0.06989143160755507,-0.07878141088821455,-0.004603942611642986,0.04586913257194358,-0.010150638039847393,-0.02738124823006549,-0.02030443765952039
2019-01-15,-0.05102240649696632,-0.03524593929050579,-0.03460714179241786,-0.14163418163507235,-0.052395255124080164,-0.07891809610285827,-0.0939244860277304,-0.0002894347549075027,0.05837001034288103,0.0031605964811238785,-0.02491216600028312,-0.029396555698760873
2019-01-16,-0.043352764453883696,-0.028247929600212496,-0.03497178178313698,-0.13551663800846425,-0.027803266631508117,-0.07970809856495642,-0.0779733204427312,-0.011721551957873388,0.05677874324241805,0.0020481026127656676,-0.019897206443487137,-0.02938086335107315
2019-01-17,-0.056720529607325876,-0.026774014838142457,-0.05599531258127999,-0.13474073152998434,-0.03852844182291859,-0.07948529658690195,-0.09921418275188432,-0.018497304807988613,0.042495732463050384,-0.004077530875322366,-0.037622956718231015,-0.04200260496764885
2019-01-18,-0.04433604964411364,-0.004288056604638046,-0.052175843694493795,-0.1115791583968091,-0.031750209607397606,-0.05507567649323819,-0.08127600610329955,-0.011394032440583235,0.04933057628871973,-0.00109369778507451,-0.03127224021966757,-0.020653551040369367
2019-01-22,-0.0434334420217759,-0.006857554435717228,-0.054496211146528584,-0.12658778688459638,-0.026712457991085792,-0.058343215787929115,-0.0786856131617717,-0.019159265120893387,0.04707064135407246,-0.0007034317618193064,-0.026897163983071515,-0.016460109268326084
2019-01-23,-0.040911749217674265,-0.006574257135280037,-0.05858860968263113,-0.1278039140294288,-0.029230176612161984,-0.05349392660513674,-0.0751349741961097,-0.029598842385030077,0.037176580217173516,-0.006106087581894237,-0.01686689024187038,-0.004766209940104571
2019-01-24,-0.03607503418943503,-0.004003708086088964,-0.05368635970960356,-0.11335505105435995,-0.005716268717682493,-0.04542080194920217,-0.07505059319918073,-0.03435364399615004,0.05624748364578536,0.005517278879186627,-0.01704368330278927,-0.004636947238459865
2019-01-25,-0.02294493035339762,0.025029328758949143,-0.03959621788067835,-0.07797004731543677,0.010510358159839805,-0.01710698094749097,-0.05835919204121398,-0.042491641406225744,0.06173421180621674,-0.0027287193046816594,-0.010483810072148492,0.006175520355470532
2019-01-28,-7.430102376104752e-05,0.05691972538878054,-0.000361798069113517,-0.04967885147559947,0.03334437196754014,0.007630376864260935,-0.027358567487346663,-0.04245866255602604,0.05988762815668158,-0.030947844685723425,0.01167416457053605,0.031149175576686172
2019-01-29,-0.01900111590878395,0.05431172410834084,-0.04379919582541558,-0.05830797536574028,0.014087184725789959,0.014395710955653396,-0.06981455125620595,-0.04252025755041511,0.05556551214090599,-0.012837374564385717,0.003630284871106504,-0.005580664538752167
2019-01-30,0.014369098022654292,0.07181100232770032,-0.003042505297423781,-0.037864594936641294,0.034916338610422315,0.04054244582035604,-0.021324679175698136,-0.017282546196349502,0.09273070278127471,0.013406844304229892,0.029014668961363288,0.04653798334878623
2019-01-31,0.028978848871116902,0.05827795196447583,0.05397804645326376,-0.01323416401717703,0.024401174717872953,0.06274364307968727,-0.0055620727403300485,-0.010494711122463807,0.08540719523971574,0.02041948100253621,0.03926936192092456,0.06542814340868919
2019-02-01,0.014441771344158916,0.03772751512646133,0.02238274087052705,-0.018771788619472707,0.011281504759641292,0.042885285564488784,-0.010793665285033893,-0.03282893387936592,0.061191754033821155,0.012577261174394394,0.029147914491544302,0.03431492762860322
2019-02-04,0.010782497605406949,0.022001205596214435,0.01110019634148518,-0.022507714334395024,0.0016404575840383018,0.04836633300852089,-0.018268657322042303,-0.017449029926099646,0.08204785357825051,0.026338042180660493,0.024810986890708264,0.027831064725960086
2019-02-05,0.004331889682936296,0.0012946805516464988,0.016253827519777886,-0.029243790796735003,-0.005580353530554305,0.03914654229954828,-0.021445105178149126,-0.024183853238196606,0.08524111705561488,0.033021728636450254,0.010578075707427637,0.016710081286700262
2019-02-06,0.008984212784828305,-0.00226204579779532,0.003693696314083894,-0.03397238255232915,-0.0059708652472422186,0.04118692443087335,0.001418084146318721,-0.018865895323629367,0.08586228727146716,0.038283763179857155,0.021532490228386214,0.008382492659405605
2019-02-07,-0.006117707325381194,-0.018973842635504057,-0.0017989424057108794,-0.07087700510354955,-0.031310731281889326,0.028738493057364867,-0.011309038445743047,-0.031721196888926606,0.07717446098007663,0.037307614782927656,0.001414987721870764,-0.0012805918750217193
2019-02-08,-0.011160663748244426,-0.0357606301939003,-0.0008952958136815292,-0.07942701449544032,-0.04120090116627528,0.01957318391710916,-0.011792772288975462,-0.03309187465825569,0.07123577888433097,0.034885810175431464,-0.001786829690695213,-0.00966974964546563
2019-02-11,-0.031350239023847815,-0.051369031606678384,-0.02892725458991141,-0.08994094133156316,-0.05054764389927824,0.008649652962305687,-0.04041902370228578,-0.03607002985581209,0.06261793353828482,0.022827113466497684,-0.03147214061888881,-0.034062994360983145
2019-02-12,-0.01710971361735658,-0.025986618545856377,-0.008440161280296565,-0.05801482514488643,-0.039352786870023304,0.025982311632044564,-0.02689114388491276,-0.029078915101964586,0.05302924828534272,0.026900207698080436,-0.018737493447845588,-0.01947564934030388
2019-02-13,-0.004191430058664514,-0.010886529135640255,0.012985190161919569,-0.04457647122847819,-0.027899965932104975,0.04257958075181745,-0.008458413298717993,-0.03294144802734689,0.05878349122075788,0.022462044850471763,-0.013725142291348691,0.0010905262307177033
2019-02-14,0.01251889341929835,-0.0012989775820978489,0.032215547117207644,-0.02089035651298432,-0.02026451086904113,0.05862065193080035,0.02953108190939857,-0.03869989553719555,0.060513403811233824,0.021366228684913224,0.0021287559568279324,0.017886974497210106
